#Theta,Phi,Pol,Theta,Phi,Mag
0.34907,1.22173,0.00000,2.43380,2.02103,0.54508
0.34907,1.30900,0.00000,2.40243,2.05443,0.55102
0.34907,1.39626,0.00000,2.37055,2.08969,0.55484
0.34907,1.48353,0.00000,2.33915,2.12212,0.55561
0.34907,1.57080,0.00000,2.30355,2.15115,0.55049
0.34907,-1.48353,1.57080,1.51665,-2.06369,0.37805
0.34907,-1.39626,1.57080,1.60100,-2.10186,0.38596
0.34907,-1.30900,1.57080,1.72868,-2.15533,0.40173
0.34907,-1.22173,1.57080,1.88601,-2.19636,0.42232
0.34907,-1.13446,1.57080,2.03582,-2.20675,0.43927
0.34907,-1.04720,1.57080,2.15993,-2.20605,0.45224
0.34907,-0.95993,1.57080,2.26019,-2.16319,0.44871
0.34907,-0.87266,1.57080,2.33145,-2.16574,0.44986
0.34907,-0.78540,1.57080,2.37975,-2.24777,0.46225
0.34907,-0.69813,1.57080,2.32652,-2.48588,0.49745
0.34907,-0.61087,1.57080,2.33290,-2.44420,0.42484
0.34907,-0.52360,1.57080,2.36650,-2.43728,0.37926
0.34907,-0.43633,1.57080,2.41731,-2.45910,0.34719
0.34907,-0.34907,1.57080,2.47909,-2.51389,0.32480
0.34907,-0.26180,1.57080,2.54377,-2.60789,0.30986
0.34907,-0.17453,1.57080,2.60137,-2.74666,0.30065
0.34907,-0.08727,1.57080,2.64168,-2.92946,0.29577
0.34907,0.00000,1.57080,2.65623,-3.14159,0.29426
0.34907,0.08727,1.57080,2.64165,2.92946,0.29576
0.34907,0.17453,1.57080,2.60138,2.74661,0.30062
0.34907,0.26180,1.57080,2.54372,2.60784,0.30981
0.34907,0.34907,1.57080,2.47903,2.51380,0.32474
0.34907,0.43633,1.57080,2.41721,2.45902,0.34712
0.34907,0.52360,1.57080,2.36640,2.43718,0.37918
0.34907,0.61087,1.57080,2.33278,2.44414,0.42476
0.34907,0.69813,1.57080,2.32645,2.48581,0.49737
0.34907,0.78540,1.57080,2.37974,2.24760,0.46219
0.34907,0.87266,1.57080,2.33132,2.16554,0.44974
0.34907,0.95993,1.57080,2.26003,2.16295,0.44858
0.34907,1.04720,1.57080,2.15975,2.20585,0.45210
0.34907,1.13446,1.57080,2.03569,2.20656,0.43917
0.34907,1.22173,1.57080,1.88588,2.19620,0.42224
0.34907,1.30900,1.57080,1.72849,2.15516,0.40167
0.34907,1.39626,1.57080,1.60080,2.10168,0.38592
0.34907,1.48353,1.57080,1.51651,2.06359,0.37803
0.34907,1.57080,1.57080,1.46673,2.04492,0.37508
0.39270,-1.48353,0.00000,2.29007,-2.08637,0.58215
0.39270,-1.39626,0.00000,2.31924,-2.05106,0.57890
0.39270,-1.30900,0.00000,2.34731,-2.01011,0.57055
0.39270,-1.22173,0.00000,2.38157,-1.96642,0.56273
0.39270,-1.13446,0.00000,2.41569,-1.92335,0.55377
0.39270,-1.04720,0.00000,2.46469,-1.87687,0.55341
0.39270,-0.95993,0.00000,2.54037,-1.81251,0.56809
0.39270,-0.87266,0.00000,2.68827,-1.70390,0.65608
0.39270,-0.78540,0.00000,2.78775,-1.33430,0.76857
0.39270,-0.69813,0.00000,2.81784,-1.14454,0.80467
0.39270,-0.61087,0.00000,2.83780,-1.03501,0.80293
0.39270,-0.52360,0.00000,2.85657,-0.93150,0.79269
0.39270,-0.43633,0.00000,2.87437,-0.81549,0.78149
0.39270,-0.34907,0.00000,2.89050,-0.68304,0.77097
0.39270,-0.26180,0.00000,2.90428,-0.53336,0.76175
0.39270,-0.17453,0.00000,2.91494,-0.36725,0.75443
0.39270,-0.08727,0.00000,2.92173,-0.18755,0.74966
0.39270,0.00000,0.00000,2.92408,0.00000,0.74800
0.39270,0.08727,0.00000,2.92172,0.18754,0.74966
0.39270,0.17453,0.00000,2.91491,0.36720,0.75442
0.39270,0.26180,0.00000,2.90425,0.53330,0.76174
0.39270,0.34907,0.00000,2.89048,0.68297,0.77096
0.39270,0.43633,0.00000,2.87434,0.81538,0.78147
0.39270,0.52360,0.00000,2.85656,0.93140,0.79267
0.39270,0.61087,0.00000,2.83779,1.03501,0.80291
0.39270,0.69813,0.00000,2.81785,1.14462,0.80465
0.39270,0.78540,0.00000,2.78776,1.33441,0.76854
0.39270,0.87266,0.00000,2.68826,1.70402,0.65605
0.39270,0.95993,0.00000,2.54040,1.81259,0.56813
0.39270,1.04720,0.00000,2.46465,1.87715,0.55342
0.39270,1.13446,0.00000,2.41559,1.92348,0.55373
0.39270,1.22173,0.00000,2.38148,1.96650,0.56270
0.39270,1.30900,0.00000,2.34723,2.01007,0.57050
0.39270,1.39626,0.00000,2.31930,2.05091,0.57889
0.39270,1.48353,0.00000,2.29018,2.08635,0.58219
0.39270,1.57080,0.00000,2.25635,2.11578,0.57832
0.39270,-1.48353,1.57080,1.51928,-1.92380,0.39744
0.39270,-1.39626,1.57080,1.57499,-1.96320,0.40342
0.39270,-1.30900,1.57080,1.69176,-2.03626,0.41945
0.39270,-1.22173,1.57080,1.85047,-2.10191,0.44457
0.39270,-1.13446,1.57080,2.00545,-2.12102,0.46609
0.39270,-1.04720,1.57080,2.12601,-2.13201,0.48438
0.39270,-0.95993,1.57080,2.21371,-2.15785,0.49702
0.39270,-0.87266,1.57080,2.19430,-2.36076,0.52812
0.39270,-0.78540,1.57080,2.17240,-2.27204,0.44059
0.39270,-0.69813,1.57080,2.18554,-2.21323,0.38419
0.39270,-0.61087,1.57080,2.23425,-2.18034,0.34577
0.39270,-0.52360,1.57080,2.31324,-2.17457,0.31979
0.39270,-0.43633,1.57080,2.41397,-2.20037,0.30390
0.39270,-0.34907,1.57080,2.52428,-2.26539,0.29636
0.39270,-0.26180,1.57080,2.63023,-2.38132,0.29500
0.39270,-0.17453,1.57080,2.71878,-2.56338,0.29707
0.39270,-0.08727,1.57080,2.77854,-2.82247,0.29976
0.39270,0.00000,1.57080,2.79989,-3.14159,0.30093
0.39270,0.08727,1.57080,2.77852,2.82247,0.29975
0.39270,0.17453,1.57080,2.71878,2.56334,0.29705
0.39270,0.26180,1.57080,2.63019,2.38127,0.29496
0.39270,0.34907,1.57080,2.52420,2.26530,0.29630
0.39270,0.43633,1.57080,2.41386,2.20025,0.30384
0.39270,0.52360,1.57080,2.31309,2.17447,0.31973
0.39270,0.61087,1.57080,2.23408,2.18025,0.34570
0.39270,0.69813,1.57080,2.18540,2.21315,0.38412
0.39270,0.78540,1.57080,2.17231,2.27197,0.44054
0.39270,0.87266,1.57080,2.19423,2.36071,0.52806
0.39270,0.95993,1.57080,2.21372,2.15764,0.49695
0.39270,1.04720,1.57080,2.12587,2.13191,0.48430
0.39270,1.13446,1.57080,2.00530,2.12084,0.46601
0.39270,1.22173,1.57080,1.85040,2.10167,0.44449
0.39270,1.30900,1.57080,1.69165,2.03596,0.41938
0.39270,1.39626,1.57080,1.57476,1.96303,0.40338
0.39270,1.48353,1.57080,1.51912,1.92373,0.39743
0.39270,1.57080,1.57080,1.48657,1.92599,0.39810
0.43633,-1.48353,0.00000,2.24530,-2.05906,0.61171
0.43633,-1.39626,0.00000,2.26598,-2.02217,0.60452
0.43633,-1.30900,0.00000,2.28841,-1.97679,0.59247
0.43633,-1.22173,0.00000,2.31517,-1.92091,0.57800
0.43633,-1.13446,0.00000,2.35296,-1.85399,0.56805
0.43633,-1.04720,0.00000,2.40299,-1.94158,0.57934
0.43633,-0.95993,0.00000,2.54311,-1.83626,0.62806
0.43633,-0.87266,0.00000,2.69334,-1.46256,0.72713
0.43633,-0.78540,0.00000,2.74831,-1.16119,0.80868
0.43633,-0.69813,0.00000,2.77041,-1.05334,0.81169
0.43633,-0.61087,0.00000,2.78963,-0.96932,0.79630
0.43633,-0.52360,0.00000,2.80717,-0.87236,0.77834
0.43633,-0.43633,0.00000,2.82244,-0.75996,0.75934
0.43633,-0.34907,0.00000,2.83511,-0.63324,0.73955
0.43633,-0.26180,0.00000,2.84508,-0.49279,0.71987
0.43633,-0.17453,0.00000,2.85233,-0.33913,0.70196
0.43633,-0.08727,0.00000,2.85678,-0.17360,0.68829
0.43633,0.00000,0.00000,2.85827,0.00000,0.68275
0.43633,0.08727,0.00000,2.85676,0.17359,0.68828
0.43633,0.17453,0.00000,2.85230,0.33909,0.70196
0.43633,0.26180,0.00000,2.84504,0.49272,0.71987
0.43633,0.34907,0.00000,2.83506,0.63310,0.73954
0.43633,0.43633,0.00000,2.82239,0.75984,0.75932
0.43633,0.52360,0.00000,2.80713,0.87219,0.77832
0.43633,0.61087,0.00000,2.78960,0.96917,0.79628
0.43633,0.69813,0.00000,2.77040,1.05326,0.81167
0.43633,0.78540,0.00000,2.74829,1.16119,0.80865
0.43633,0.87266,0.00000,2.69332,1.46259,0.72711
0.43633,0.95993,0.00000,2.54313,1.83629,0.62809
0.43633,1.04720,0.00000,2.40303,1.94167,0.57939
0.43633,1.13446,0.00000,2.35291,1.85438,0.56808
0.43633,1.22173,0.00000,2.31498,1.92107,0.57792
0.43633,1.30900,0.00000,2.28829,1.97687,0.59243
0.43633,1.39626,0.00000,2.26600,2.02204,0.60449
0.43633,1.48353,0.00000,2.24547,2.05899,0.61176
0.43633,1.57080,0.00000,2.21532,2.08889,0.60867
0.43633,-1.48353,1.57080,1.51508,-1.80395,0.43286
0.43633,-1.39626,1.57080,1.54804,-1.82747,0.43207
0.43633,-1.30900,1.57080,1.65430,-1.92129,0.44295
0.43633,-1.22173,1.57080,1.83586,-2.00856,0.46963
0.43633,-1.13446,1.57080,2.00089,-2.06299,0.50542
0.43633,-1.04720,1.57080,2.10662,-2.14697,0.52802
0.43633,-0.95993,1.57080,2.10708,-2.26114,0.54178
0.43633,-0.87266,1.57080,2.08098,-2.16229,0.45841
0.43633,-0.78540,1.57080,2.06361,-2.06827,0.39234
0.43633,-0.69813,1.57080,2.10758,-2.00927,0.35352
0.43633,-0.61087,1.57080,2.19917,-1.98084,0.33005
0.43633,-0.52360,1.57080,2.32335,-1.98265,0.31849
0.43633,-0.43633,1.57080,2.46401,-2.02051,0.31836
0.43633,-0.34907,1.57080,2.60196,-2.10464,0.32829
0.43633,-0.26180,1.57080,2.72065,-2.25045,0.34526
0.43633,-0.17453,1.57080,2.80928,-2.47607,0.36509
0.43633,-0.08727,1.57080,2.86186,-2.78484,0.38257
0.43633,0.00000,1.57080,2.87842,-3.14159,0.39012
0.43633,0.08727,1.57080,2.86186,2.78484,0.38256
0.43633,0.17453,1.57080,2.80928,2.47605,0.36508
0.43633,0.26180,1.57080,2.72064,2.25041,0.34524
0.43633,0.34907,1.57080,2.60193,2.10460,0.32826
0.43633,0.43633,1.57080,2.46394,2.02046,0.31833
0.43633,0.52360,1.57080,2.32325,1.98259,0.31845
0.43633,0.61087,1.57080,2.19903,1.98080,0.33001
0.43633,0.69813,1.57080,2.10744,2.00924,0.35348
0.43633,0.78540,1.57080,2.06352,2.06827,0.39232
0.43633,0.87266,1.57080,2.08091,2.16229,0.45839
0.43633,0.95993,1.57080,2.10700,2.26111,0.54173
0.43633,1.04720,1.57080,2.10654,2.14723,0.52809
0.43633,1.13446,1.57080,2.00085,2.06300,0.50540
0.43633,1.22173,1.57080,1.83577,2.00846,0.46960
0.43633,1.30900,1.57080,1.65427,1.92105,0.44291
0.43633,1.39626,1.57080,1.54792,1.82723,0.43204
0.43633,1.48353,1.57080,1.51491,1.80391,0.43286
0.43633,1.57080,1.57080,1.49591,1.83441,0.43823
0.00000,1.65806,0.00000,2.63413,3.14159,0.45895
0.00000,1.74533,0.00000,2.63413,3.14159,0.45895
0.00000,1.83260,0.00000,2.63413,3.14159,0.45895
0.00000,1.91986,0.00000,2.63413,3.14159,0.45895
0.00000,2.00713,0.00000,2.63413,3.14159,0.45895
0.00000,2.09440,0.00000,2.63413,3.14159,0.45895
0.00000,2.18166,0.00000,2.63413,3.14159,0.45895
0.00000,2.26893,0.00000,2.63413,3.14159,0.45895
0.00000,2.35619,0.00000,2.63413,3.14159,0.45895
0.00000,2.44346,0.00000,2.63413,3.14159,0.45895
0.00000,2.53073,0.00000,2.63413,3.14159,0.45895
0.00000,2.61799,0.00000,2.63413,3.14159,0.45895
0.00000,2.70526,0.00000,2.63413,3.14159,0.45895
0.00000,2.79253,0.00000,2.63413,3.14159,0.45895
0.00000,2.87979,0.00000,2.63413,3.14159,0.45895
0.00000,2.96706,0.00000,2.63413,3.14159,0.45895
0.00000,3.05433,0.00000,2.63413,3.14159,0.45895
0.00000,3.14159,0.00000,2.63413,3.14159,0.45895
0.00000,3.22886,0.00000,2.63413,3.14159,0.45895
0.00000,3.31613,0.00000,2.63413,3.14159,0.45895
0.00000,3.40339,0.00000,2.63413,3.14159,0.45895
0.00000,3.49066,0.00000,2.63413,3.14159,0.45895
0.00000,3.57792,0.00000,2.63413,3.14159,0.45895
0.00000,3.66519,0.00000,2.63413,3.14159,0.45895
0.00000,3.75246,0.00000,2.63413,3.14159,0.45895
0.00000,3.83972,0.00000,2.63413,3.14159,0.45895
0.00000,3.92699,0.00000,2.63413,3.14159,0.45895
0.00000,4.01426,0.00000,2.63413,3.14159,0.45895
0.00000,4.10152,0.00000,2.63413,3.14159,0.45895
0.00000,4.18879,0.00000,2.63413,3.14159,0.45895
0.00000,4.27606,0.00000,2.63413,3.14159,0.45895
0.00000,4.36332,0.00000,2.63413,3.14159,0.45895
0.00000,4.45059,0.00000,2.63413,3.14159,0.45895
0.00000,4.53786,0.00000,2.63413,3.14159,0.45895
0.00000,4.62512,0.00000,2.63413,3.14159,0.45895
0.00000,4.71239,0.00000,2.63413,3.14159,0.45895
0.00000,1.65806,1.57080,1.76100,3.14159,0.28162
0.00000,1.74533,1.57080,1.76100,3.14159,0.28162
0.00000,1.83260,1.57080,1.76100,3.14159,0.28162
0.00000,1.91986,1.57080,1.76100,3.14159,0.28162
0.00000,2.00713,1.57080,1.76100,3.14159,0.28162
0.00000,2.09440,1.57080,1.76100,3.14159,0.28162
0.00000,2.18166,1.57080,1.76100,3.14159,0.28162
0.00000,2.26893,1.57080,1.76100,3.14159,0.28162
0.00000,2.35619,1.57080,1.76100,3.14159,0.28162
0.00000,2.44346,1.57080,1.76100,3.14159,0.28162
0.00000,2.53073,1.57080,1.76100,3.14159,0.28162
0.00000,2.61799,1.57080,1.76100,3.14159,0.28162
0.00000,2.70526,1.57080,1.76100,3.14159,0.28162
0.00000,2.79253,1.57080,1.76100,3.14159,0.28162
0.00000,2.87979,1.57080,1.76100,3.14159,0.28162
0.00000,2.96706,1.57080,1.76100,3.14159,0.28162
0.00000,3.05433,1.57080,1.76100,3.14159,0.28162
0.00000,3.14159,1.57080,1.76100,3.14159,0.28162
0.00000,3.22886,1.57080,1.76100,3.14159,0.28162
0.00000,3.31613,1.57080,1.76100,3.14159,0.28162
0.00000,3.40339,1.57080,1.76100,3.14159,0.28162
0.00000,3.49066,1.57080,1.76100,3.14159,0.28162
0.00000,3.57792,1.57080,1.76100,3.14159,0.28162
0.00000,3.66519,1.57080,1.76100,3.14159,0.28162
0.00000,3.75246,1.57080,1.76100,3.14159,0.28162
0.00000,3.83972,1.57080,1.76100,3.14159,0.28162
0.00000,3.92699,1.57080,1.76100,3.14159,0.28162
0.00000,4.01426,1.57080,1.76100,3.14159,0.28162
0.00000,4.10152,1.57080,1.76100,3.14159,0.28162
0.00000,4.18879,1.57080,1.76100,3.14159,0.28162
0.00000,4.27606,1.57080,1.76100,3.14159,0.28162
0.00000,4.36332,1.57080,1.76100,3.14159,0.28162
0.00000,4.45059,1.57080,1.76100,3.14159,0.28162
0.00000,4.53786,1.57080,1.76100,3.14159,0.28162
0.00000,4.62512,1.57080,1.76100,3.14159,0.28162
0.00000,4.71239,1.57080,1.76100,3.14159,0.28162
