#Theta, Phi, Pol, Theta, Phi, Mag
0.00873, 6.02139, 0.78540, 3.08701, -3.01261, 0.32208
0.00873, 6.02139, 1.48353, 0.14246, -3.08407, 0.27677
0.00873, 6.02139, 1.57080, 0.13903, -3.08455, 0.28590
0.00873, 6.28319, 0.00000, 3.13564, 0.00000, 0.92661
0.00873, 6.28319, 0.08727, 3.13595, 0.00000, 0.91738
0.00873, 6.28319, 0.78540, 3.08908, 3.14159, 0.32207
0.00873, 6.28319, 1.48353, 0.14145, 3.14159, 0.27655
0.00873, 6.28319, 1.57080, 0.13812, 3.14159, 0.28566
0.00873, 6.30064, 0.00000, 3.13564, 0.00000, 0.92661
0.00873, 6.30064, 0.08727, 3.13595, 0.00000, 0.91738
0.00873, 6.30064, 0.78540, 3.08908, 3.14159, 0.32207
0.00873, 6.30064, 1.48353, 0.14145, 3.14159, 0.27655
0.00873, 6.30064, 1.57080, 0.13812, 3.14159, 0.28566
0.01745, 0.00000, 0.00000, 3.11416, 0.00000, 0.92474
0.01745, 0.00000, 0.08727, 3.11437, 0.00000, 0.91557
0.01745, 0.00000, 0.78540, 3.13053, 3.14159, 0.32356
0.01745, 0.00000, 1.48353, 0.11919, 3.14159, 0.26972
0.01745, 0.00000, 1.57080, 0.11687, 3.14159, 0.27880
0.01745, 0.26180, 0.00000, 3.11518, 0.18605, 0.92490
