#Theta,Phi,Pol,Theta,Phi,Mag
0.226892803,2.879793266,0,2.865952937,2.905967633,0.785626385
0.226892803,2.879793266,1.570796327,1.611394392,2.893714261,0.230034733
0.244346095,2.879793266,0,2.849030266,2.904108992,0.782949064
0.244346095,2.879793266,1.570796327,1.864466112,2.875683951,0.239381477
0.261799388,2.879793266,0,2.832328574,2.902535633,0.779973658
0.261799388,2.879793266,1.570796327,2.057976154,2.860550176,0.26041595
0,3.141592654,0,3.048623437,3.141592654,0.377851763
0,3.141592654,1.570796327,3.103254337,0,0.651648847
0.017453293,3.141592654,0,3.092095279,2.19254E-16,0.197141448
0.017453293,3.141592654,1.570796327,3.128177445,3.141592654,0.645518085
0.034906585,3.141592654,0,3.089940411,3.141592654,0.630320646
0.034906585,3.141592654,1.570796327,3.071508446,3.141592654,0.61854847
0.052359878,3.141592654,0,3.05740658,3.141592654,0.804669782
0.052359878,3.141592654,1.570796327,3.00234259,3.141592654,0.57060323
0.06981317,3.141592654,0,3.034785132,3.141592654,0.850104322
0.06981317,3.141592654,1.570796327,2.90973738,3.141592654,0.503996048
0.087266463,3.141592654,0,3.011895613,3.141592654,0.862806607
0.087266463,3.141592654,1.570796327,2.791205303,3.141592654,0.437130104
0.104719755,3.141592654,0,2.991552572,3.141592654,0.814703118
0.104719755,3.141592654,1.570796327,2.470352312,3.141592654,0.293556934
0.122173048,3.141592654,0,2.972159255,3.141592654,0.809197327
0.122173048,3.141592654,1.570796327,1.789872087,3.141592654,0.214629928
0.13962634,3.141592654,0,2.955043807,3.141592654,0.805149204
0.13962634,3.141592654,1.570796327,1.295999326,3.141592654,0.235100915
0.157079633,3.141592654,0,2.936736945,3.141592654,0.798915036
0.157079633,3.141592654,1.570796327,1.063661494,3.141592654,0.267360032
0.174532925,3.141592654,0,2.919328905,3.141592654,0.795959871
0.174532925,3.141592654,1.570796327,1.057563552,3.141592654,0.268067315
0.191986218,3.141592654,0,2.901357408,3.141592654,0.793044632
0.191986218,3.141592654,1.570796327,1.192148068,3.141592654,0.246845239
0.20943951,3.141592654,0,2.883802689,3.141592654,0.789270844
0.20943951,3.141592654,1.570796327,1.430394839,3.141592654,0.227417816
0.226892803,3.141592654,0,2.866697562,3.141592654,0.786344336
0.226892803,3.141592654,1.570796327,1.71181961,3.141592654,0.224650173
0.244346095,3.141592654,0,2.849767866,3.141592654,0.783454063
0.244346095,3.141592654,1.570796327,1.955839004,3.141592654,0.239063667
0.261799388,3.141592654,0,2.833112266,3.141592654,0.779978052
0.261799388,3.141592654,1.570796327,2.130998088,3.141592654,0.262610572
0,3.403392041,0,3.048623437,3.141592654,0.377851763
0,3.403392041,1.570796327,3.103254337,0,0.651648847
0.017453293,3.403392041,0,3.08919958,-0.458931283,0.194827343
0.017453293,3.403392041,1.570796327,3.128029545,-2.599286031,0.645939412
