#Theta,Phi,Pol,Theta,Phi,Mag
0.034906585,5.497787144,1.570796327,0.049418601,-1.468204685,0.502373323
0.034906585,5.759586532,0,3.118255097,-2.135260753,0.885241059
0.034906585,5.759586532,1.570796327,0.042631915,-0.867320838,0.537087999
0.034906585,6.021385919,0,3.117338568,-2.689617103,0.852840834
0.034906585,6.021385919,1.570796327,0.0418606,-0.397578215,0.55768855
0.052359878,0,0,3.095741026,3.141592654,0.599359928
0.052359878,0,1.570796327,0.066502886,0,0.616502781
0.052359878,0.261799388,0,3.040704588,2.884142532,0.527723413
0.052359878,0.261799388,1.570796327,0.067748115,0.330327764,0.617055541
0.052359878,0.523598776,0,2.939672251,2.87286651,0.491219996
0.052359878,0.523598776,1.570796327,0.070588986,0.651732406,0.611833691
0.052359878,0.785398163,0,3.084576738,2.214932757,0.812069586
0.052359878,0.785398163,1.570796327,0.075056941,1.005561364,0.584555788
0.052359878,1.047197551,0,3.091118854,1.706071486,0.906975062
0.052359878,1.047197551,1.570796327,0.086533217,1.51125112,0.525395854
0.052359878,1.308996939,0,3.085942907,1.758861597,0.925873296
0.052359878,1.308996939,1.570796327,0.130650584,2.116641872,0.453918591
0.052359878,1.570796327,0,3.08135148,1.929707159,0.929295697
0.052359878,1.570796327,1.570796327,0.227463041,2.534273006,0.40655212
0.052359878,1.832595715,0,3.077516164,2.11733807,0.924817908
0.052359878,1.832595715,1.570796327,0.341838862,2.757388619,0.402243898
0.052359878,2.094395102,0,3.075375115,2.276702845,0.900443394
0.052359878,2.094395102,1.570796327,0.4290535,2.882018953,0.424474397
0.052359878,2.35619449,0,3.079902417,2.253702678,0.773731823
0.052359878,2.35619449,1.570796327,0.487660977,2.962129948,0.442547171
0.052359878,2.617993878,0,3.040283553,0.89141011,0.332424466
0.052359878,2.617993878,1.570796327,0.531576698,3.024806922,0.443150864
0.052359878,2.879793266,0,3.10609255,1.406834173,0.386473502
0.052359878,2.879793266,1.570796327,0.563575227,3.083310687,0.435416979
0.052359878,3.141592654,0,3.112795876,3.141592654,0.484530886
0.052359878,3.141592654,1.570796327,0.575771979,3.141592654,0.430867868
0.052359878,3.403392041,0,3.106090702,-1.406675943,0.386463522
0.052359878,3.403392041,1.570796327,0.563562958,-3.083310687,0.435425433
0.052359878,3.665191429,0,3.040281673,-0.891386971,0.33242453
0.052359878,3.665191429,1.570796327,0.531568816,-3.024801734,0.44313721
0.052359878,3.926990817,0,3.07990401,-2.253702678,0.773751785
0.052359878,3.926990817,1.570796327,0.487692743,-2.962129948,0.442520668
0.052359878,4.188790205,0,3.075377272,-2.276664525,0.900443265
0.052359878,4.188790205,1.570796327,0.429073102,-2.882018953,0.42445621
0.052359878,4.450589593,0,3.07751966,-2.117265933,0.924827721
