#Theta, Phi, Pol, Theta, Phi, Mag
0.191986218, 0.785398163, 0.785398163, 2.722246245, 0.776628299, 0.413880578
0.191986218, 0.785398163, 1.570796327, 0.632869683, 0.504952651, 0.371161549
0.20943951, 0.785398163, 0, 2.934538302, 0.898052147, 0.840809076
0.20943951, 0.785398163, 0.785398163, 2.67039711, 0.820753982, 0.383815872
0.20943951, 0.785398163, 1.570796327, 0.488890789, 0.556931525, 0.454706946
0.226892803, 0.785398163, 0, 2.914627062, 0.888825828, 0.828487653
0.226892803, 0.785398163, 0.785398163, 2.649006803, 0.852958503, 0.384944976
0.226892803, 0.785398163, 1.570796327, 0.455976675, 0.607607677, 0.479689177
0.244346095, 0.785398163, 0, 2.893551876, 0.877316983, 0.820233
0.244346095, 0.785398163, 0.785398163, 2.656292926, 0.888423023, 0.403126988
0.244346095, 0.785398163, 1.570796327, 0.463729699, 0.678745776, 0.451614827
0.261799388, 0.785398163, 0, 2.873417217, 0.869759803, 0.811713935
0.261799388, 0.785398163, 0.785398163, 2.667016313, 0.914538964, 0.429922258
0.261799388, 0.785398163, 1.570796327, 0.522321037, 0.75406024, 0.397166806
0, 1.047197551, 0, 3.088824929, 3.141592654, 0.385376403
0, 1.047197551, 0.785398163, 3.140720822, 0, 0.430840164
0, 1.047197551, 1.570796327, 3.097386188, 0, 0.477506498
0.017453293, 1.047197551, 0, 3.062511497, 2.698179547, 0.446264705
0.017453293, 1.047197551, 0.785398163, 3.108468894, 1.525150414, 0.457210799
0.017453293, 1.047197551, 1.570796327, 3.057099836, 0.390908442, 0.470458311
0.034906585, 1.047197551, 0, 3.059742289, 2.411343461, 0.554496383
0.034906585, 1.047197551, 0.785398163, 3.08096788, 1.379980298, 0.50820363
0.034906585, 1.047197551, 1.570796327, 3.009330469, 0.525075203, 0.457334312
0.052359878, 1.047197551, 0, 3.064398672, 2.077771225, 0.672512727
0.052359878, 1.047197551, 0.785398163, 3.055640405, 1.22326668, 0.561201744
0.052359878, 1.047197551, 1.570796327, 2.954705029, 0.589582295, 0.43845469
0.06981317, 1.047197551, 0, 3.061464678, 1.752449732, 0.767352071
0.06981317, 1.047197551, 0.785398163, 3.029010427, 1.11535481, 0.597643494
0.06981317, 1.047197551, 1.570796327, 2.890365466, 0.625926976, 0.414047753
0.087266463, 1.047197551, 0, 3.050521064, 1.52163591, 0.830541892
0.087266463, 1.047197551, 0.785398163, 3.00036239, 1.05560934, 0.614063883
0.087266463, 1.047197551, 1.570796327, 2.811163181, 0.648263176, 0.384066829
0.104719755, 1.047197551, 0, 3.035432617, 1.380901968, 0.869022323
0.104719755, 1.047197551, 0.785398163, 2.96958664, 1.025702548, 0.615218533
0.104719755, 1.047197551, 1.570796327, 2.708069838, 0.662854897, 0.348609305
0.122173048, 1.047197551, 0, 3.01848929, 1.295315954, 0.891567072
0.122173048, 1.047197551, 0.785398163, 2.936340863, 1.012059738, 0.606183985
0.122173048, 1.047197551, 1.570796327, 2.565169929, 0.673052491, 0.308867515
0.13962634, 1.047197551, 0, 3.000574371, 1.240148094, 0.9042562
0.13962634, 1.047197551, 0.785398163, 2.900088175, 1.007431532, 0.590393663
0.13962634, 1.047197551, 1.570796327, 2.355248444, 0.680980394, 0.268771119
0.157079633, 1.047197551, 0, 2.981953582, 1.201804561, 0.91054787
0.157079633, 1.047197551, 0.785398163, 2.860188294, 1.008408068, 0.569989756
0.157079633, 1.047197551, 1.570796327, 2.043040324, 0.688159543, 0.237993789
0.174532925, 1.047197551, 0, 2.962637806, 1.173072949, 0.912268686
0.174532925, 1.047197551, 0.785398163, 2.81612388, 1.013545613, 0.546690751
0.174532925, 1.047197551, 1.570796327, 1.631741481, 0.696236958, 0.233666062
0.191986218, 1.047197551, 0, 2.942493163, 1.150034246, 0.910292757
0.191986218, 1.047197551, 0.785398163, 2.767820969, 1.022374177, 0.522365797
0.191986218, 1.047197551, 1.570796327, 1.228654382, 0.706633945, 0.269306937
0.20943951, 1.047197551, 0, 2.921294347, 1.13059203, 0.905012054
0.20943951, 1.047197551, 0.785398163, 2.716356743, 1.034622485, 0.499373485
0.20943951, 1.047197551, 1.570796327, 0.936267862, 0.720788598, 0.338749554
0.226892803, 1.047197551, 0, 2.898814861, 1.113609303, 0.896665672
0.226892803, 1.047197551, 0.785398163, 2.664793703, 1.049834343, 0.48073733
0.226892803, 1.047197551, 1.570796327, 0.754374507, 0.739729047, 0.423384083
0.244346095, 1.047197551, 0, 2.874859436, 1.09851041, 0.885835715
0.244346095, 1.047197551, 0.785398163, 2.619345878, 1.066634228, 0.470139278
0.244346095, 1.047197551, 1.570796327, 0.65090632, 0.763123873, 0.502492047
0.261799388, 1.047197551, 0, 2.857539652, 1.126558102, 0.822218364
0.261799388, 1.047197551, 0.785398163, 2.580034341, 1.087923856, 0.456531168
0.261799388, 1.047197551, 1.570796327, 0.604649617, 0.790651074, 0.532793595
0, 1.308996939, 0, 3.088824929, 3.141592654, 0.385376403
0, 1.308996939, 0.785398163, 3.140720822, 0, 0.430840164
0, 1.308996939, 1.570796327, 3.097386188, 0, 0.477506498
0.017453293, 1.308996939, 0, 3.06310142, 2.586272884, 0.408086439
0.017453293, 1.308996939, 0.785398163, 3.103058443, 1.626425553, 0.438605599
0.017453293, 1.308996939, 1.570796327, 3.070515673, 0.525608489, 0.473505557
0.034906585, 1.308996939, 0, 3.036226664, 2.335439785, 0.444485053
0.034906585, 1.308996939, 0.785398163, 3.067183041, 1.618366047, 0.454166733
0.034906585, 1.308996939, 1.570796327, 3.03421429, 0.741770006, 0.465631815
0.052359878, 1.308996939, 0, 3.015899676, 2.175207321, 0.490408819
0.052359878, 1.308996939, 0.785398163, 3.034929016, 1.5897692, 0.474848648
0.052359878, 1.308996939, 1.570796327, 2.993160046, 0.851233584, 0.454022389
0.06981317, 1.308996939, 0, 3.001024749, 2.045277096, 0.540985967
0.06981317, 1.308996939, 0.785398163, 3.005776196, 1.552735059, 0.497188553
0.06981317, 1.308996939, 1.570796327, 2.947437918, 0.916669557, 0.438916762
0.087266463, 1.308996939, 0, 2.988818633, 1.931019447, 0.591468999
0.087266463, 1.308996939, 0.785398163, 2.978434647, 1.514747658, 0.517918353
0.087266463, 1.308996939, 1.570796327, 2.89590375, 0.960038332, 0.420621258
0.104719755, 1.308996939, 0, 2.977070766, 1.830788598, 0.638187591
0.104719755, 1.308996939, 0.785398163, 2.951574515, 1.48077683, 0.534734793
0.104719755, 1.308996939, 1.570796327, 2.836661161, 0.990830834, 0.399426536
0.122173048, 1.308996939, 0, 2.964566699, 1.745349827, 0.678960949
0.122173048, 1.308996939, 0.785398163, 2.924213499, 1.45324747, 0.546542303
0.122173048, 1.308996939, 1.570796327, 2.766783039, 1.013991845, 0.375551806
0.13962634, 1.308996939, 0, 2.950855813, 1.674498839, 0.713020767
0.13962634, 1.308996939, 0.785398163, 2.895675164, 1.432663647, 0.553234403
0.13962634, 1.308996939, 1.570796327, 2.681882215, 1.032379652, 0.349315592
0.157079633, 1.308996939, 0, 2.93590316, 1.616733277, 0.740540298
0.157079633, 1.308996939, 0.785398163, 2.865549333, 1.418459467, 0.555282228
0.157079633, 1.308996939, 1.570796327, 2.57523903, 1.04785579, 0.321308051
0.174532925, 1.308996939, 0, 2.919767042, 1.569854175, 0.762144506
0.174532925, 1.308996939, 0.785398163, 2.833545838, 1.409709569, 0.553441842
0.174532925, 1.308996939, 1.570796327, 2.437022387, 1.061792439, 0.29292944
0.191986218, 1.308996939, 0, 2.902571274, 1.531607432, 0.778585072
0.191986218, 1.308996939, 0.785398163, 2.799489457, 1.405451085, 0.548483994
0.191986218, 1.308996939, 1.570796327, 2.254457612, 1.075261768, 0.266989334
0.20943951, 1.308996939, 0, 2.884318322, 1.500001757, 0.790518245
0.20943951, 1.308996939, 0.785398163, 2.763224832, 1.404947076, 0.541231984
0.20943951, 1.308996939, 1.570796327, 2.016933122, 1.089171288, 0.248468259
0.226892803, 1.308996939, 0, 2.865006257, 1.473418549, 0.798477573
0.226892803, 1.308996939, 0.785398163, 2.724752549, 1.407598313, 0.532474247
0.226892803, 1.308996939, 1.570796327, 1.731294222, 1.104366826, 0.244278004
0.244346095, 1.308996939, 0, 2.844524352, 1.450606884, 0.802803803
0.244346095, 1.308996939, 0.785398163, 2.684221095, 1.413005435, 0.523084572
0.244346095, 1.308996939, 1.570796327, 1.435853337, 1.121702797, 0.260179933
0.261799388, 1.308996939, 0, 2.822690102, 1.430648655, 0.803702633
0.261799388, 1.308996939, 0.785398163, 2.64219654, 1.420787493, 0.514004366
0.261799388, 1.308996939, 1.570796327, 1.179519086, 1.141935757, 0.296274397
0, 1.570796327, 0, 3.088824929, 3.141592654, 0.385376403
0, 1.570796327, 0.785398163, 3.140720822, 0, 0.430840164
0, 1.570796327, 1.570796327, 3.097386188, 0, 0.477506498
0.017453293, 1.570796327, 0, 3.071503991, 2.434471286, 0.38388251
0.017453293, 1.570796327, 0.785398163, 3.100463587, 1.660200683, 0.426510692
0.017453293, 1.570796327, 1.570796327, 3.084260294, 0.695029325, 0.475992079
0.034906585, 1.570796327, 0, 3.034310416, 2.107278092, 0.379491782
0.034906585, 1.570796327, 0.785398163, 3.057682639, 1.67705817, 0.419024287
0.034906585, 1.570796327, 1.570796327, 3.055638819, 1.039881543, 0.471440444
0.052359878, 1.570796327, 0, 2.989096105, 1.957708432, 0.372320814
0.052359878, 1.570796327, 0.785398163, 3.012185516, 1.686195369, 0.408384678
0.052359878, 1.570796327, 1.570796327, 3.020847451, 1.209662887, 0.463887495
0.06981317, 1.570796327, 0, 2.9381739, 1.878529814, 0.362616555
0.06981317, 1.570796327, 0.785398163, 2.962624886, 1.693100046, 0.394704228
0.06981317, 1.570796327, 1.570796327, 2.982050481, 1.307993921, 0.453387973
0.087266463, 1.570796327, 0, 2.881234194, 1.832424449, 0.35080284
0.087266463, 1.570796327, 0.785398163, 2.907355747, 1.699009862, 0.378239051
0.087266463, 1.570796327, 1.570796327, 2.939165771, 1.372609293, 0.439993998
0.104719755, 1.570796327, 0, 2.817321769, 1.8044861, 0.337562656
0.104719755, 1.570796327, 0.785398163, 2.844377386, 1.704455933, 0.35941844
0.104719755, 1.570796327, 1.570796327, 2.891258125, 1.41900514, 0.423800014
0.122173048, 1.570796327, 0, 2.745660567, 1.787784415, 0.323930041
0.122173048, 1.570796327, 0.785398163, 2.771289937, 1.709801843, 0.338944384
0.122173048, 1.570796327, 1.570796327, 2.836715749, 1.454434051, 0.404902521
0.13962634, 1.570796327, 0, 2.666553831, 1.778652433, 0.311332277
0.13962634, 1.570796327, 0.785398163, 2.685683108, 1.71535489, 0.317888868
0.13962634, 1.570796327, 1.570796327, 2.773246183, 1.482686262, 0.383493184
0.157079633, 1.570796327, 0, 2.58264637, 1.774849774, 0.301622634
0.157079633, 1.570796327, 0.785398163, 2.585680695, 1.721354037, 0.297768051
0.157079633, 1.570796327, 1.570796327, 2.697453896, 1.505918611, 0.359907882
0.174532925, 1.570796327, 0, 2.500310384, 1.774785402, 0.296831765
0.174532925, 1.570796327, 0.785398163, 2.471600583, 1.72803074, 0.280457441
0.174532925, 1.570796327, 1.570796327, 2.604695826, 1.525393835, 0.334830675
0.191986218, 1.570796327, 0, 2.429750588, 1.777031613, 0.298880077
0.191986218, 1.570796327, 0.785398163, 2.347916657, 1.735547382, 0.267929474
0.191986218, 1.570796327, 1.570796327, 2.488782074, 1.541929002, 0.309436394
0.20943951, 1.570796327, 0, 2.38224321, 1.780148411, 0.30925815
0.20943951, 1.570796327, 0.785398163, 2.224501147, 1.743950715, 0.261686783
0.20943951, 1.570796327, 1.570796327, 2.342506667, 1.556128661, 0.285791273
0.226892803, 1.570796327, 0, 2.36508674, 1.782656255, 0.32891928
0.226892803, 1.570796327, 0.785398163, 2.114263481, 1.753153566, 0.262150923
0.226892803, 1.570796327, 1.570796327, 2.160335186, 1.568534975, 0.266989086
0.244346095, 1.570796327, 0, 2.377528866, 1.783134189, 0.358364411
0.244346095, 1.570796327, 0.785398163, 2.027657688, 1.762935749, 0.268580802
0.244346095, 1.570796327, 1.570796327, 1.944576183, 1.579738991, 0.256994018
0.261799388, 1.570796327, 0, 2.410977334, 1.78049073, 0.397266826
0.261799388, 1.570796327, 0.785398163, 1.967867474, 1.772891786, 0.279634549
0.261799388, 1.570796327, 1.570796327, 1.711949364, 1.590408942, 0.259338648
0, 1.832595715, 0, 3.088824929, 3.141592654, 0.385376403
0, 1.832595715, 0.785398163, 3.140720822, 0, 0.430840164
0, 1.832595715, 1.570796327, 3.097386188, 0, 0.477506498
0.017453293, 1.832595715, 0, 3.085186812, 2.232130798, 0.379183048
0.017453293, 1.832595715, 0.785398163, 3.101598363, 1.67109281, 0.424129161
0.017453293, 1.832595715, 1.570796327, 3.097197923, 0.920464684, 0.477670641
0.034906585, 1.832595715, 0, 3.053210927, 1.777242204, 0.390474068
0.034906585, 1.832595715, 0.785398163, 3.061101215, 1.68573346, 0.422377526
0.034906585, 1.832595715, 1.570796327, 3.069840434, 1.442785101, 0.474150029
0.052359878, 1.832595715, 0, 3.019917754, 1.637233937, 0.417688078
0.052359878, 1.832595715, 0.785398163, 3.021684176, 1.703080454, 0.426603187
0.052359878, 1.832595715, 1.570796327, 3.032909947, 1.656013209, 0.467266947
0.06981317, 1.832595715, 0, 2.993345892, 1.61058664, 0.456800388
0.06981317, 1.832595715, 0.785398163, 2.984614577, 1.727349448, 0.43651732
0.06981317, 1.832595715, 1.570796327, 2.991353552, 1.762832396, 0.457422721
0.087266463, 1.832595715, 0, 2.972848033, 1.629861304, 0.502385696
0.087266463, 1.832595715, 0.785398163, 2.950222552, 1.757009692, 0.450443037
0.087266463, 1.832595715, 1.570796327, 2.94567971, 1.826425008, 0.445033326
0.104719755, 1.832595715, 0, 2.955737994, 1.666437304, 0.549085985
0.104719755, 1.832595715, 0.785398163, 2.917789855, 1.789371904, 0.465848011
0.104719755, 1.832595715, 1.570796327, 2.895244759, 1.869325378, 0.430414425
0.122173048, 1.832595715, 0, 2.939786769, 1.706120127, 0.592830786
0.122173048, 1.832595715, 0.785398163, 2.886020287, 1.82187552, 0.480290429
0.122173048, 1.832595715, 1.570796327, 2.838705893, 1.901299527, 0.413775294
0.13962634, 1.832595715, 0, 2.923755939, 1.742264066, 0.63127885
0.13962634, 1.832595715, 0.785398163, 2.853584984, 1.852916273, 0.491910985
0.13962634, 1.832595715, 1.570796327, 2.774090052, 1.927343225, 0.395230516
